period_s,Sa_servicio_31,Sa_diseno_475,Sa_maximo_considerado_2500
3.88,0.055206185567010305,0.1577319587628866,0.2365979381443299
3.89,0.05506426735218509,0.15732647814910025,0.23598971722365036
3.9,0.054923076923076915,0.15692307692307692,0.23538461538461536
3.91,0.054782608695652164,0.15652173913043477,0.23478260869565215
3.92,0.054642857142857146,0.15612244897959185,0.2341836734693878
3.93,0.05450381679389313,0.15572519083969466,0.233587786259542
3.94,0.054365482233502536,0.15532994923857868,0.23299492385786802
3.95,0.05422784810126581,0.15493670886075947,0.2324050632911392
3.96,0.054090909090909085,0.15454545454545454,0.2318181818181818
3.97,0.053954659949622154,0.15415617128463474,0.2312342569269521
3.98,0.05381909547738693,0.15376884422110554,0.2306532663316583
3.99,0.053684210526315786,0.15338345864661654,0.23007518796992482
4.0,0.05354999999999999,0.153,0.22949999999999998
4.01,0.053416458852867825,0.15261845386533665,0.22892768079800496
4.02,0.053283582089552244,0.15223880597014927,0.2283582089552239
4.03,0.05315136476426798,0.1518610421836228,0.2277915632754342
4.04,0.05301980198019802,0.15148514851485148,0.2272277227722772
4.05,0.05288888888888889,0.1511111111111111,0.22666666666666668
4.06,0.05275862068965517,0.15073891625615765,0.22610837438423648
4.07,0.05262899262899262,0.15036855036855035,0.22555282555282552
4.08,0.0525,0.15,0.22499999999999998
4.09,0.052243590126792645,0.1492674003622647,0.22390110054339707
4.1,0.05198905413444378,0.14854015466983939,0.22281023200475908
4.11,0.05173637380787468,0.14781821087964195,0.2217273163194629
4.12,0.0514855311527948,0.14710151757941373,0.2206522763691206
4.13,0.051236508392498055,0.14639002397856588,0.2195850359678488
4.14,0.050989287964713303,0.14568367989918088,0.21852551984877133
4.15,0.05074385251850776,0.14498243576716502,0.21747365365074753
4.16,0.05050018491124259,0.14428624260355027,0.2164293639053254
4.17,0.05025826820557942,0.14359505201594122,0.21539257802391182
4.18,0.05001808566653695,0.14290881619010556,0.21436322428515836
4.19,0.04977962075859672,0.14222748788170492,0.21334123182255738
4.2,0.04954285714285714,0.14155102040816325,0.21232653061224488
4.21,0.04930777867423451,0.14087936764067005,0.21131905146100508
4.22,0.049074369398710724,0.14021248399631636,0.21031872599447454
4.23,0.04884261355062621,0.1395503244303606,0.2093254866455409
4.24,0.04861249555001779,0.13889284442862226,0.2083392666429334
4.25,0.048383999999999996,0.13824,0.20736
4.26,0.04815711168418965,0.1375917476691133,0.20638762150366996
4.27,0.04793181556417247,0.1369480444690642,0.2054220667035963
4.28,0.04770809677701109,0.1363088479343174,0.20446327190147612
4.29,0.04748594063279377,0.1356741160936965,0.20351117414054476
4.3,0.04726533261222282,0.1350438074634938,0.2025657111952407
4.31,0.047046258364242234,0.1344178810406921,0.20162682156103817
4.32,0.04682870370370369,0.13379629629629627,0.2006944444444444
4.33,0.0466126546090704,0.1331790131687726,0.1997685197531589
4.34,0.04639809722015757,0.13256599205759306,0.1988489880863896
4.35,0.04618501783590964,0.1319571938168847,0.19793579072532705
4.36,0.045973402912212774,0.13135257974917935,0.19702886962376903
4.37,0.04576323905974268,0.1307521115992648,0.1961281673988972
4.38,0.045554513041846496,0.13015575154813286,0.1952336273221993
4.39,0.04534721177245863,0.12956346220702467,0.194345193310537
4.4,0.045141322314049576,0.12897520661157022,0.19346280991735532
4.41,0.04493683187560738,0.1283909482160211,0.19258642232403164
4.42,0.04473372781065088,0.12781065088757396,0.19171597633136095
4.43,0.04453199761527448,0.12723427890078423,0.19085141835117636
4.44,0.04433162892622351,0.1266617969320672,0.1899926953981008
4.45,0.04413260951900012,0.12609317005428605,0.18913975508142908
4.46,0.04393492730599851,0.12552836373142431,0.18829254559713648
4.47,0.04373857033466961,0.12496734381334175,0.18745101572001263
4.48,0.04354352678571428,0.12441007653061223,0.18661511479591836
4.49,0.0433497849713047,0.123856528489442,0.18578479273416298
4.5,0.04315733333333333,0.12330666666666668,0.18496
4.51,0.04296616044168908,0.12276045840482594,0.1841406876072389
4.52,0.04277625499256012,0.12221787140731462,0.18332680711097193
4.53,0.04258760580676286,0.12167887373360817,0.18251831060041224
4.54,0.042400201828096805,0.1211434337945623,0.18171515069184346
4.55,0.042214032121724435,0.1206115203477841,0.18091728052167616
4.56,0.042029085872576186,0.12008310249307481,0.18012465373961223
4.57,0.04184535238377966,0.1195581496679419,0.17933722450191286
4.58,0.04166282107511298,0.11903663164317994,0.1785549474647699
