case_id,step,strain,stress_mpa,tangent_mpa,branch,loading_direction,stress_state,reversal,in_domain,failed,compression_policy,ultimate_strain,current_R,xi,source,calibration_status,source_location,warnings
COL75X75FC28MPa,65,0.0035,402.8539191513405,199997.76392669757,menegotto_pinto_transition,negative,tension,False,True,False,history_dependent,,4.9703188019999,0.5469890499599103,OpenSees Steel02 formulation,synthetic_algorithm_verification_only,Synthetic algorithm-verification parameters; not an NTC 5806 calibration,
COL75X75FC28MPa,66,0.0034000000000000002,382.85428803756395,199994.46604727878,menegotto_pinto_transition,negative,tension,False,True,False,history_dependent,,4.9703188019999,0.5469890499599103,OpenSees Steel02 formulation,synthetic_algorithm_verification_only,Synthetic algorithm-verification parameters; not an NTC 5806 calibration,
COL75X75FC28MPa,67,0.0033,362.8551278701592,199988.09390002565,menegotto_pinto_transition,negative,tension,False,True,False,history_dependent,,4.9703188019999,0.5469890499599103,OpenSees Steel02 formulation,synthetic_algorithm_verification_only,Synthetic algorithm-verification parameters; not an NTC 5806 calibration,
COL75X75FC28MPa,68,0.0032,342.8568300102762,199976.8801266356,menegotto_pinto_transition,negative,tension,False,True,False,history_dependent,,4.9703188019999,0.5469890499599103,OpenSees Steel02 formulation,synthetic_algorithm_verification_only,Synthetic algorithm-verification parameters; not an NTC 5806 calibration,
COL75X75FC28MPa,69,0.0031,322.85999046330966,199958.4861680829,menegotto_pinto_transition,negative,tension,False,True,False,history_dependent,,4.9703188019999,0.5469890499599103,OpenSees Steel02 formulation,synthetic_algorithm_verification_only,Synthetic algorithm-verification parameters; not an NTC 5806 calibration,
COL75X75FC28MPa,70,0.003,302.8654708869659,199929.92473928301,menegotto_pinto_transition,negative,tension,False,True,False,history_dependent,,4.9703188019999,0.5469890499599103,OpenSees Steel02 formulation,synthetic_algorithm_verification_only,Synthetic algorithm-verification parameters; not an NTC 5806 calibration,
COL75X75FC28MPa,71,0.0029,282.8744672716913,199887.48401367897,menegotto_pinto_transition,negative,tension,False,True,False,history_dependent,,4.9703188019999,0.5469890499599103,OpenSees Steel02 formulation,synthetic_algorithm_verification_only,Synthetic algorithm-verification parameters; not an NTC 5806 calibration,
COL75X75FC28MPa,72,0.0028,262.8885860860346,199826.65429319895,menegotto_pinto_transition,negative,tension,False,True,False,history_dependent,,4.9703188019999,0.5469890499599103,OpenSees Steel02 formulation,synthetic_algorithm_verification_only,Synthetic algorithm-verification parameters; not an NTC 5806 calibration,
COL75X75FC28MPa,73,0.0027,242.90992758702316,199742.05824737746,menegotto_pinto_transition,negative,tension,False,True,False,history_dependent,,4.9703188019999,0.5469890499599103,OpenSees Steel02 formulation,synthetic_algorithm_verification_only,Synthetic algorithm-verification parameters; not an NTC 5806 calibration,
COL75X75FC28MPa,74,0.0026,222.94117586942156,199627.3861719496,menegotto_pinto_transition,negative,tension,False,True,False,history_dependent,,4.9703188019999,0.5469890499599103,OpenSees Steel02 formulation,synthetic_algorithm_verification_only,Synthetic algorithm-verification parameters; not an NTC 5806 calibration,
COL75X75FC28MPa,75,0.0025,202.9856950619461,199475.338142062,menegotto_pinto_transition,negative,tension,False,True,False,history_dependent,,4.9703188019999,0.5469890499599103,OpenSees Steel02 formulation,synthetic_algorithm_verification_only,Synthetic algorithm-verification parameters; not an NTC 5806 calibration,
COL75X75FC28MPa,76,0.0024000000000000002,183.04763086746652,199277.57541401449,menegotto_pinto_transition,negative,tension,False,True,False,history_dependent,,4.9703188019999,0.5469890499599103,OpenSees Steel02 formulation,synthetic_algorithm_verification_only,Synthetic algorithm-verification parameters; not an NTC 5806 calibration,
COL75X75FC28MPa,77,0.0023,163.1320163830211,199024.68395195322,menegotto_pinto_transition,negative,tension,False,True,False,history_dependent,,4.9703188019999,0.5469890499599103,OpenSees Steel02 formulation,synthetic_algorithm_verification_only,Synthetic algorithm-verification parameters; not an NTC 5806 calibration,
COL75X75FC28MPa,78,0.0021999999999999997,143.2448808205197,198706.15350434295,menegotto_pinto_transition,negative,tension,False,True,False,history_dependent,,4.9703188019999,0.5469890499599103,OpenSees Steel02 formulation,synthetic_algorithm_verification_only,Synthetic algorithm-verification parameters; not an NTC 5806 calibration,
COL75X75FC28MPa,79,0.0021000000000000003,123.39335937902638,198310.37620205514,menegotto_pinto_transition,negative,tension,False,True,False,history_dependent,,4.9703188019999,0.5469890499599103,OpenSees Steel02 formulation,synthetic_algorithm_verification_only,Synthetic algorithm-verification parameters; not an NTC 5806 calibration,
COL75X75FC28MPa,80,0.002,103.58580209645191,197824.66915684857,menegotto_pinto_transition,negative,tension,False,True,False,history_dependent,,4.9703188019999,0.5469890499599103,OpenSees Steel02 formulation,synthetic_algorithm_verification_only,Synthetic algorithm-verification parameters; not an NTC 5806 calibration,
