case_id,step,strain,stress_mpa,tangent_mpa,branch,loading_direction,stress_state,reversal,in_domain,failed,compression_policy,ultimate_strain,current_R,xi,source,calibration_status,source_location,warnings
COL75X75FC28MPa,58,-0.00011276236429433052,-2.8044,24870.0,linear_tension,monotonic_tension,tension,False,True,False,monotonic_confined_concrete,0.025669879898120283,,,"Mander, Priestley and Park (1988)",source_equation_validation_case,references/stage_02/confined_concrete/monotonic/Mander_Priestley_Park_StressStrainModelforConfinedConcrete.pdf,
COL75X75FC28MPa,59,-0.00011243264977885003,-2.7962000000000002,24870.0,linear_tension,monotonic_tension,tension,False,True,False,monotonic_confined_concrete,0.025669879898120283,,,"Mander, Priestley and Park (1988)",source_equation_validation_case,references/stage_02/confined_concrete/monotonic/Mander_Priestley_Park_StressStrainModelforConfinedConcrete.pdf,
COL75X75FC28MPa,60,-0.00011210293526336952,-2.788,24870.0,linear_tension,monotonic_tension,tension,False,True,False,monotonic_confined_concrete,0.025669879898120283,,,"Mander, Priestley and Park (1988)",source_equation_validation_case,references/stage_02/confined_concrete/monotonic/Mander_Priestley_Park_StressStrainModelforConfinedConcrete.pdf,
COL75X75FC28MPa,61,-0.00011177322074788903,-2.7798000000000003,24870.0,linear_tension,monotonic_tension,tension,False,True,False,monotonic_confined_concrete,0.025669879898120283,,,"Mander, Priestley and Park (1988)",source_equation_validation_case,references/stage_02/confined_concrete/monotonic/Mander_Priestley_Park_StressStrainModelforConfinedConcrete.pdf,
COL75X75FC28MPa,62,-0.00011144350623240853,-2.7716000000000003,24870.0,linear_tension,monotonic_tension,tension,False,True,False,monotonic_confined_concrete,0.025669879898120283,,,"Mander, Priestley and Park (1988)",source_equation_validation_case,references/stage_02/confined_concrete/monotonic/Mander_Priestley_Park_StressStrainModelforConfinedConcrete.pdf,
COL75X75FC28MPa,63,-0.00011111379171692802,-2.7634,24870.0,linear_tension,monotonic_tension,tension,False,True,False,monotonic_confined_concrete,0.025669879898120283,,,"Mander, Priestley and Park (1988)",source_equation_validation_case,references/stage_02/confined_concrete/monotonic/Mander_Priestley_Park_StressStrainModelforConfinedConcrete.pdf,
COL75X75FC28MPa,64,-0.00011078407720144753,-2.7552000000000003,24870.0,linear_tension,monotonic_tension,tension,False,True,False,monotonic_confined_concrete,0.025669879898120283,,,"Mander, Priestley and Park (1988)",source_equation_validation_case,references/stage_02/confined_concrete/monotonic/Mander_Priestley_Park_StressStrainModelforConfinedConcrete.pdf,
COL75X75FC28MPa,65,-0.00011045436268596703,-2.747,24870.0,linear_tension,monotonic_tension,tension,False,True,False,monotonic_confined_concrete,0.025669879898120283,,,"Mander, Priestley and Park (1988)",source_equation_validation_case,references/stage_02/confined_concrete/monotonic/Mander_Priestley_Park_StressStrainModelforConfinedConcrete.pdf,
COL75X75FC28MPa,66,-0.00011012464817048654,-2.7388000000000003,24870.0,linear_tension,monotonic_tension,tension,False,True,False,monotonic_confined_concrete,0.025669879898120283,,,"Mander, Priestley and Park (1988)",source_equation_validation_case,references/stage_02/confined_concrete/monotonic/Mander_Priestley_Park_StressStrainModelforConfinedConcrete.pdf,
COL75X75FC28MPa,67,-0.00010979493365500604,-2.7306,24870.0,linear_tension,monotonic_tension,tension,False,True,False,monotonic_confined_concrete,0.025669879898120283,,,"Mander, Priestley and Park (1988)",source_equation_validation_case,references/stage_02/confined_concrete/monotonic/Mander_Priestley_Park_StressStrainModelforConfinedConcrete.pdf,
COL75X75FC28MPa,68,-0.00010946521913952553,-2.7224,24870.0,linear_tension,monotonic_tension,tension,False,True,False,monotonic_confined_concrete,0.025669879898120283,,,"Mander, Priestley and Park (1988)",source_equation_validation_case,references/stage_02/confined_concrete/monotonic/Mander_Priestley_Park_StressStrainModelforConfinedConcrete.pdf,
COL75X75FC28MPa,69,-0.00010913550462404504,-2.7142000000000004,24870.0,linear_tension,monotonic_tension,tension,False,True,False,monotonic_confined_concrete,0.025669879898120283,,,"Mander, Priestley and Park (1988)",source_equation_validation_case,references/stage_02/confined_concrete/monotonic/Mander_Priestley_Park_StressStrainModelforConfinedConcrete.pdf,
COL75X75FC28MPa,70,-0.00010880579010856454,-2.706,24870.0,linear_tension,monotonic_tension,tension,False,True,False,monotonic_confined_concrete,0.025669879898120283,,,"Mander, Priestley and Park (1988)",source_equation_validation_case,references/stage_02/confined_concrete/monotonic/Mander_Priestley_Park_StressStrainModelforConfinedConcrete.pdf,
COL75X75FC28MPa,71,-0.00010847607559308405,-2.6978000000000004,24870.0,linear_tension,monotonic_tension,tension,False,True,False,monotonic_confined_concrete,0.025669879898120283,,,"Mander, Priestley and Park (1988)",source_equation_validation_case,references/stage_02/confined_concrete/monotonic/Mander_Priestley_Park_StressStrainModelforConfinedConcrete.pdf,
COL75X75FC28MPa,72,-0.00010814636107760354,-2.6896,24870.0,linear_tension,monotonic_tension,tension,False,True,False,monotonic_confined_concrete,0.025669879898120283,,,"Mander, Priestley and Park (1988)",source_equation_validation_case,references/stage_02/confined_concrete/monotonic/Mander_Priestley_Park_StressStrainModelforConfinedConcrete.pdf,
COL75X75FC28MPa,73,-0.00010781664656212304,-2.6814,24870.0,linear_tension,monotonic_tension,tension,False,True,False,monotonic_confined_concrete,0.025669879898120283,,,"Mander, Priestley and Park (1988)",source_equation_validation_case,references/stage_02/confined_concrete/monotonic/Mander_Priestley_Park_StressStrainModelforConfinedConcrete.pdf,
COL75X75FC28MPa,74,-0.00010748693204664254,-2.6732,24870.0,linear_tension,monotonic_tension,tension,False,True,False,monotonic_confined_concrete,0.025669879898120283,,,"Mander, Priestley and Park (1988)",source_equation_validation_case,references/stage_02/confined_concrete/monotonic/Mander_Priestley_Park_StressStrainModelforConfinedConcrete.pdf,
COL75X75FC28MPa,75,-0.00010715721753116205,-2.665,24870.0,linear_tension,monotonic_tension,tension,False,True,False,monotonic_confined_concrete,0.025669879898120283,,,"Mander, Priestley and Park (1988)",source_equation_validation_case,references/stage_02/confined_concrete/monotonic/Mander_Priestley_Park_StressStrainModelforConfinedConcrete.pdf,
COL75X75FC28MPa,76,-0.00010682750301568156,-2.6568000000000005,24870.0,linear_tension,monotonic_tension,tension,False,True,False,monotonic_confined_concrete,0.025669879898120283,,,"Mander, Priestley and Park (1988)",source_equation_validation_case,references/stage_02/confined_concrete/monotonic/Mander_Priestley_Park_StressStrainModelforConfinedConcrete.pdf,
COL75X75FC28MPa,77,-0.00010649778850020105,-2.6486,24870.0,linear_tension,monotonic_tension,tension,False,True,False,monotonic_confined_concrete,0.025669879898120283,,,"Mander, Priestley and Park (1988)",source_equation_validation_case,references/stage_02/confined_concrete/monotonic/Mander_Priestley_Park_StressStrainModelforConfinedConcrete.pdf,
COL75X75FC28MPa,78,-0.00010616807398472055,-2.6404,24870.0,linear_tension,monotonic_tension,tension,False,True,False,monotonic_confined_concrete,0.025669879898120283,,,"Mander, Priestley and Park (1988)",source_equation_validation_case,references/stage_02/confined_concrete/monotonic/Mander_Priestley_Park_StressStrainModelforConfinedConcrete.pdf,
COL75X75FC28MPa,79,-0.00010583835946924004,-2.6322,24870.0,linear_tension,monotonic_tension,tension,False,True,False,monotonic_confined_concrete,0.025669879898120283,,,"Mander, Priestley and Park (1988)",source_equation_validation_case,references/stage_02/confined_concrete/monotonic/Mander_Priestley_Park_StressStrainModelforConfinedConcrete.pdf,
COL75X75FC28MPa,80,-0.00010550864495375955,-2.624,24870.0,linear_tension,monotonic_tension,tension,False,True,False,monotonic_confined_concrete,0.025669879898120283,,,"Mander, Priestley and Park (1988)",source_equation_validation_case,references/stage_02/confined_concrete/monotonic/Mander_Priestley_Park_StressStrainModelforConfinedConcrete.pdf,
COL75X75FC28MPa,81,-0.00010517893043827905,-2.6158,24870.0,linear_tension,monotonic_tension,tension,False,True,False,monotonic_confined_concrete,0.025669879898120283,,,"Mander, Priestley and Park (1988)",source_equation_validation_case,references/stage_02/confined_concrete/monotonic/Mander_Priestley_Park_StressStrainModelforConfinedConcrete.pdf,
