period_s,Sa_SGC_CCP14_31,Sa_SGC_CCP14_475,Sa_SGC_CCP14_2500
4.44,0.014605047936375074,0.06421262274766815,0.11167266798643256
4.45,0.014572227603933783,0.0640683247190217,0.11142171817073272
4.46,0.014539554447871151,0.0639246737667369,0.11117189369052928
4.47,0.01450702748042625,0.06378166554801938,0.11092318699323504
4.48,0.014474645722657439,0.06363929575884968,0.11067559059369655
4.49,0.014442408204344172,0.06349756013355158,0.11042909707344334
4.5,0.014410313963890075,0.06335645444436591,0.1101836990799468
4.51,0.014378362048227348,0.0632159745010303,0.10993938932588927
4.52,0.01434655151272242,0.06307611615036429,0.10969616058844263
4.53,0.014314881421082854,0.06293687527586017,0.10945400570855641
4.54,0.014283350845265491,0.06279824779727898,0.10921291759025564
4.55,0.014251958865385788,0.062660229670252,0.1089728891999474
4.56,0.014220704569628364,0.06252281688588741,0.10873391356573699
4.57,0.014189587054158716,0.06238600547038218,0.10849598377675286
4.58,0.014158605423036099,0.062249791484638994,0.10825909298248047
4.59,0.014127758788127524,0.062114171023888144,0.1080232343921047
4.6,0.0140970462690229,0.06197914021731448,0.10778840127386101
4.61,0.014066466992951264,0.06184469522768906,0.10755458695439492
4.62,0.014036020094698124,0.06171083225100575,0.10732178481813
4.63,0.01400570471652383,0.06157754751612238,0.10708998830664376
4.64,0.013975520008083048,0.0614448372844066,0.10685919091805186
4.65,0.013945465126345232,0.06131269784938636,0.10662938620640013
4.66,0.013915539235516167,0.06118112553640485,0.1064005677810645
4.67,0.013885741506960458,0.061050116702279784,0.10617272930615859
4.68,0.013856071119125072,0.06091966773496722,0.10594586449994886
4.69,0.013826527257463823,0.06078977505322954,0.10571996713427731
4.7,0.013797109114362837,0.06066043510630778,0.10549503103399162
4.71,0.01376781588906695,0.060531644373598,0.1052710500763823
4.72,0.013738646787607063,0.06040339936433191,0.10504801819062726
4.73,0.013709601022728399,0.06027569661726143,0.10482592935724325
4.74,0.013680677813819691,0.06014853270034738,0.10460477760754443
4.75,0.013651876386843228,0.060021904210451914,0.10438455702310749
4.76,0.013623195974265827,0.059895807773035,0.10416526173524383
4.77,0.013594635814990638,0.05977024004185463,0.10394688592447812
4.78,0.013566195154289818,0.059645197698670833,0.1037294238200336
4.79,0.013537873243738065,0.059520677452953356,0.10351286969932372
4.8,0.013509669341146946,0.059396676041593044,0.10329721788745012
4.81,0.013481582710500071,0.05927319022861676,0.10308246275670699
4.82,0.013453612621889073,0.059150216804905925,0.1028685987260914
4.83,0.01342575835145038,0.05902775258791855,0.10265562026082
4.84,0.013398019181302756,0.05890579442141459,0.10244352187185136
4.85,0.013370394399485636,0.058784339175184865,0.10223229811541457
4.86,0.013342883299898215,0.05866338374478324,0.10202194359254332
4.87,0.013315485182239288,0.05854292505126213,0.10181245294861614
4.88,0.013288199351947815,0.05842296004091119,0.10160382087290176
4.89,0.013261025120144241,0.05830348568499931,0.10139604209811057
4.9,0.013233961803572517,0.05818449897951971,0.10118911139995114
4.91,0.013207008724542838,0.058065996944938206,0.10098302359669259
4.92,0.013180165210875068,0.057947976625944426,0.10077777354873184
4.93,0.013153430595842867,0.05783043509120621,0.10057335615816645
4.94,0.013126804218118487,0.057713369433126833,0.10036976636837258
4.95,0.013100285421718249,0.05759677676760537,0.100166999163588
4.96,0.013073873555948657,0.057480654233799715,0.09996504956850012
4.97,0.013047567975353187,0.05736499899389268,0.09976391264783917
4.98,0.013021368039659705,0.05724980823286076,0.09956358350597602
4.99,0.012995273113728523,0.057135079158245804,0.09936405728652517
5.0,0.012969282567501067,0.05702080899992932,0.09916532917195212
